Label,wavelet.LLH_glcm_Idn,wavelet.LHL_firstorder_Median,original_shape_Elongation,wavelet.LHL_glcm_MaximumProbability,wavelet.LLL_glcm_Correlation,log.sigma.1.mm.3D_firstorder_90Percentile,wavelet.HLH_glcm_MCC,wavelet.HHL_firstorder_Median,wavelet.HHL_ngtdm_Contrast,original_firstorder_10Percentile
1,0.7328347,0.096693346,-0.399643537,-0.479783754,0.972041744,-0.14587015,-0.725123812,0.161250822,-0.698701829,-0.115076453
1,0.544677628,-0.554932445,-0.472485043,-0.742906097,0.433193135,-0.619057,-0.672296456,-0.168369293,-0.739587423,0.371972145
1,0.434161896,-1.30999329,-0.425186986,-0.661224072,-0.725402161,-1.001090719,0.086534838,-0.089504858,-0.005192647,0.314364511
1,-0.168561593,-0.06660655,0.987906222,0.188720939,1.156786613,-0.709821419,-0.613926152,-0.193064275,-0.570473033,0.236562834
1,-0.015478461,0.022168744,0.852809545,0.194339533,1.257086908,-0.884756128,-0.923984265,-0.275042035,-0.428563348,0.164042018
1,0.530511846,-0.420115551,-0.096354025,-1.362848336,0.856045901,0.28573749,-1.181412164,-0.506799844,-0.523384767,0.988673134
1,0.496434546,0.537061083,0.803289521,-1.030604602,0.731761451,0.738888502,0.336462252,-0.170065965,-0.592586468,-0.240893422
1,1.112121539,-0.071472164,0.688155522,0.624535697,0.700017086,-0.888432529,-0.818114072,-0.200773937,-0.454570167,0.184030288
1,0.582877133,0.096452292,1.262385192,0.092794584,0.073220197,-0.387006948,-0.856564907,-0.051771337,-0.518084983,-0.292781455
1,-0.248332338,1.156187434,0.100247257,-1.193543772,-0.165328649,0.982518106,0.704758342,-0.279170675,-0.025207264,-0.429871479
1,1.258427124,-0.213412356,-0.689804383,-0.541464194,0.938999074,-0.771887169,-0.720221991,0.103028254,-0.853809472,-0.479060292
1,0.302940438,0.09746451,0.641516809,-0.529077524,0.701194763,0.940279917,0.90067826,-0.056578495,-0.542008063,-0.114602102
1,-1.624712384,3.743150171,-0.835026594,-1.393850828,0.024110972,0.923517931,-0.421974262,2.344940813,0.436162664,1.498234226
1,-0.892498193,-0.043106139,-0.328901251,-1.42535366,-0.176664082,0.956919935,0.268556426,0.926054661,-0.262049906,2.979718008
1,1.180292303,0.082565707,-1.008757993,0.44512574,1.211981556,-0.855207117,-0.869241445,0.074406372,-0.840472869,0.045615454
1,-0.162778772,0.104704343,0.323393088,-0.482242224,-0.189274477,-0.066023062,-0.246166414,-1.040353987,-0.305999513,-0.64195881
1,0.529234404,-0.646399218,-0.605759865,-0.755808607,0.519530199,-0.644814112,-0.673438067,-0.207518645,-0.788951541,0.627787641
1,0.029554222,0.0482839,0.813067962,0.195992363,1.286592389,-0.936216922,-1.015194503,-0.29915755,-0.386817573,0.142708466
1,0.233815996,-0.253065338,-1.018837234,-0.992155721,0.437326289,-0.511923304,-0.533790312,-0.107549669,-0.538851653,0.340506841
